_orig_index,transaction_id,timestamp,sender_name,sender_upi_id,receiver_id,receiver_upi_id,amount,status,user_id,hour,dayofweek,is_weekend,is_night,sender_location,receiver_location,upi_creation_date,upi_age_days,transaction_type,device_id,prev_device,device_changed,is_new_receiver,user_tx_count_30d,user_avg_amount_30d,user_std_amount_30d,unique_receivers_30d,pct_night_tx_30d,pct_weekend_tx_30d,amount_over_user_avg,z_amount_user,last_tx_time,time_since_last_tx_minutes,timestamp_f,velocity_1h,velocity_24h,is_large_tx,is_local_transfer,receiver_risk_score,amt_norm,risk_score,label
576,184f3d88-22bd-4067-b51a-a1a653fe999d,2024-07-02 18:00:54,Emir Viswanathan,6245682345@okhdfcbank,Adah Sankar,5599109549@oksbi,2055.61,FAILED,u_7,18,1,0,0,Bengaluru,Ahmedabad,2018-08-01,2664,AutoPay,dev_190,dev_190,0,1,100,5069.193,2817.2130350940874,100,0.23,0.25,0.4055103050119594,-1.0697036264065682,2024-07-02 09:36:42,504.2,2024-07-02 18:00:54,0,5,0,0,0.99,0.1885171613726227,0.3338327226176802,0
167,e10612c5-25f6-4518-baff-0c733b824e94,2024-06-16 07:06:59,Divyansh Sani,8016569457@okhdfcbank,Advik Choudhry,8059500176@okhdfcbank,2302.27,SUCCESS,u_8,7,6,1,0,Noida,Chennai,2022-07-18,1217,P2M,dev_106,dev_106,0,1,100,5237.1869,2985.2863893813683,100,0.19,0.32,0.4396005037667072,-0.9831274180056788,2024-06-16 00:52:34,374.4166666666667,2024-06-16 07:06:59,0,3,0,0,0.99,0.2045871126425164,0.3410642006891324,0
690,e8a81e0f-2856-4a21-8953-def574b054d5,2024-06-18 12:03:47,Rania Kota,2425356278@okaxis,Zoya Thaman,5159041982@okicici,864.74,FAILED,u_3,12,1,0,0,Hyderabad,Jaipur,2016-10-30,3304,P2P,dev_120,dev_120,0,1,100,4943.1257000000005,2864.569620511268,100,0.31,0.27,0.1749378940181638,-1.4237341870825575,2024-06-18 00:49:26,674.35,2024-06-18 12:03:47,0,3,0,0,0.99,0.0798264659763054,0.2849219096893374,0
924,1528d047-90e2-48df-9a49-73a633ccf0d9,2024-06-07 00:09:55,Madhav Bala,9953008852@okicici,Divyansh Sachdeva,3333628130@okybl,1096.75,SUCCESS,u_6,0,4,0,1,Noida,Pune,2016-02-12,3565,P2M,dev_132,dev_132,0,1,100,4808.0435,2891.3403961905246,100,0.22,0.24,0.2281073371677882,-1.283589267071356,2024-06-06 20:42:45,207.16666666666663,2024-06-07 00:09:55,0,6,0,0,0.99,0.1048902787926755,0.396200625456704,0
752,ac6e3b41-8ee7-4331-b3dc-54b72f908f56,2024-06-15 22:27:27,Arhaan Rattan,0469821586@okaxis,Heer Dugal,2109405017@okicici,6677.22,SUCCESS,u_7,22,5,1,0,Bengaluru,Kolkata,2018-08-01,2664,QR_Payment,dev_190,dev_337,1,1,100,5069.193,2817.2130350940874,100,0.23,0.25,1.3172155802082863,0.5707864403468147,2024-06-15 22:14:45,12.7,2024-06-15 22:27:27,1,4,0,0,0.99,0.6182905238077586,0.6772307357134913,1
829,6990b0e7-b36c-4359-9db6-56fa96758e2a,2024-06-25 21:19:20,Yashvi Khare,2937412993@okicici,Uthkarsh Talwar,3185114883@okaxis,5348.73,SUCCESS,u_1,21,1,0,0,Jaipur,Chennai,2016-01-12,3596,QR_Payment,dev_181,dev_181,0,1,100,5100.8478000000005,2820.3344769261944,100,0.22,0.28,1.0485962743196149,0.087891064704552,2024-06-25 19:48:47,90.55,2024-06-25 21:19:20,0,6,0,0,0.99,0.4916647101292026,0.4702491195581412,0
181,51de0122-bf9d-4aa5-bea7-73cbd0ae32fd,2024-06-18 13:36:07,Pranay Gopal,2575877412@okaxis,Stuvan Contractor,1716862719@okhdfcbank,4761.12,SUCCESS,u_0,13,1,0,0,Mumbai,Pune,2017-10-26,2943,QR_Payment,dev_248,dev_183,1,1,100,4854.5877,2936.842814177423,100,0.25,0.27,0.9807465212790888,-0.0318259116724908,2024-06-18 07:46:16,349.85,2024-06-18 13:36:07,0,2,0,0,0.99,0.4596806717585339,0.6058563022913402,0
374,a962bb39-1276-4751-882e-e575afb99607,2024-06-28 06:43:56,Divyansh Kibe,3650694221@okhdfcbank,Eva Dyal,6981149089@okybl,3494.82,SUCCESS,u_4,6,4,0,0,Bengaluru,Mumbai,2020-10-29,1844,AutoPay,dev_167,dev_167,0,1,100,5156.7759,2982.6455867582176,100,0.21,0.23,0.677714150681298,-0.5572086430176066,2024-06-27 04:37:16,1566.6666666666667,2024-06-28 06:43:56,0,0,0,0,0.99,0.3168327093943172,0.3915747192274427,0
865,fc73ba33-353b-4955-93c7-5beb5940ca43,2024-06-15 14:19:36,Devansh Bhattacharyya,9844431982@okhdfcbank,Kimaya Chaudry,2675105471@okicici,5292.36,SUCCESS,u_4,14,5,1,0,Bengaluru,Kolkata,2020-10-29,1844,P2M,dev_167,dev_167,0,1,100,5156.7759,2982.6455867582176,100,0.21,0.23,1.0262924163475298,0.0454576636935814,2024-06-15 07:06:55,432.6833333333333,2024-06-15 14:19:36,0,3,0,0,0.99,0.4811507816736779,0.4655178517531551,0
944,ac496845-a81e-47a2-bb63-9625fd58383f,2024-06-19 10:37:33,Dishani Barad,1598799593@okhdfcbank,Farhan Krishnamurthy,2111225033@okicici,3808.54,SUCCESS,u_6,10,2,0,0,Noida,Noida,2016-02-12,3565,QR_Payment,dev_132,dev_132,0,1,100,4808.0435,2891.3403961905246,100,0.22,0.24,0.7921184571661802,-0.3456886298537841,2024-06-19 00:53:15,584.3,2024-06-19 10:37:33,0,4,0,1,0.99,0.3707623342552458,0.4158430504148606,0
368,56c4811d-4820-4cb3-a6aa-b0a393b970ec,2024-07-03 00:48:25,Yasmin Din,7974137724@okhdfcbank,Emir Sekhon,6860370311@okybl,3938.22,SUCCESS,u_7,0,2,0,1,Bengaluru,Delhi,2018-08-01,2664,P2M,dev_190,dev_190,0,1,100,5069.193,2817.2130350940874,100,0.23,0.25,0.7768928898984723,-0.4014510034958108,2024-07-03 00:37:19,11.1,2024-07-03 00:48:25,1,6,0,0,0.99,0.3635850770673722,0.5126132846803174,0
222,683e0467-cf45-4a75-8a68-c9426aedaa49,2024-06-14 15:32:47,Bhavin Kade,1399537669@okaxis,Onkar Bajaj,6206246541@okhdfcbank,5165.6,FAILED,u_6,15,4,0,0,Noida,Noida,2016-02-12,3565,P2M,dev_132,dev_132,0,1,100,4808.0435,2891.3403961905246,100,0.22,0.24,1.0743663194656274,0.1236646160621896,2024-06-14 15:32:37,0.1666666666666666,2024-06-14 15:32:47,2,5,0,1,0.99,0.5038125820937717,0.4757156619421973,0
479,3902cad7-579a-4325-906e-deb621866200,2024-06-16 07:22:57,Fateh Sur,7828685531@okaxis,Khushi Verma,1773984215@okhdfcbank,1698.31,SUCCESS,u_1,7,6,1,0,Jaipur,Chennai,2016-01-12,3596,AutoPay,dev_181,dev_181,0,1,100,5100.8478000000005,2820.3344769261944,100,0.22,0.28,0.3329466132408524,-1.20643059461101,2024-06-16 04:04:00,198.95,2024-06-16 07:22:57,0,4,0,0,0.99,0.154310995573637,0.3184399480081367,0
466,d7bd1ae2-5e00-4524-b911-5dec2dd5150d,2024-06-17 10:20:45,Yuvraj  Desai,8838780396@oksbi,Samar Wagle,2278776986@okybl,8111.34,FAILED,u_9,10,0,0,0,Jaipur,Hyderabad,2019-09-11,2258,AutoPay,dev_169,dev_169,0,1,100,4661.1927000000005,2786.3493914808614,100,0.23,0.23,1.7401855105153266,1.238232114948926,2024-06-17 09:20:57,59.8,2024-06-17 10:20:45,1,3,0,0,0.99,0.8176764592657573,0.6169544066695908,0
268,e815b5c8-d88d-491a-8b6a-3bcc1a9dfa5a,2024-06-29 20:29:49,Sahil Bhatt,3461228485@okaxis,Raghav Bahri,2390287630@okybl,7014.04,SUCCESS,u_7,20,5,1,0,Bengaluru,Kolkata,2018-08-01,2664,QR_Payment,dev_190,dev_190,0,1,100,5069.193,2817.2130350940874,100,0.23,0.25,1.383660081321887,0.6903443139631246,2024-06-29 18:09:57,139.86666666666667,2024-06-29 20:29:49,0,1,0,0,0.99,0.649612133362741,0.5413254600132335,0
968,83237057-321f-4862-a544-33125b8d20bb,2024-06-13 13:00:53,Hansh Handa,2915096530@okybl,Sana Hans,2131481169@okicici,2945.92,FAILED,u_7,13,3,0,0,Bengaluru,Delhi,2018-08-01,2664,QR_Payment,dev_190,dev_190,0,1,100,5069.193,2817.2130350940874,100,0.23,0.25,0.5811418108205503,-0.7536785374589495,2024-06-12 19:30:23,1050.5,2024-06-13 13:00:53,0,4,0,0,0.99,0.2713089855009299,0.3710890434754185,0
26,8e0d1d4b-19cb-4cc2-9e31-add15e2cb1c3,2024-06-13 20:10:23,Siya Devan,5170820251@okaxis,Uthkarsh Din,2263280899@okicici,6623.49,FAILED,u_6,20,3,0,0,Noida,Ahmedabad,2016-02-12,3565,P2M,dev_132,dev_132,0,1,100,4808.0435,2891.3403961905246,100,0.22,0.24,1.3775852898632082,0.6278909610199944,2024-06-13 13:56:58,373.4166666666667,2024-06-13 20:10:23,0,2,0,0,0.99,0.6467485066817105,0.5400368280067697,0
693,4f6172a9-d9ab-4f4f-b2bb-2bec3e24f1ad,2024-06-13 15:15:18,Arhaan Varghese,3305031649@oksbi,Vivaan Kari,4722851610@okaxis,3227.4,FAILED,u_2,15,3,0,0,Mumbai,Jaipur,2019-03-02,2451,P2P,dev_156,dev_156,0,1,100,5095.5969000000005,2916.8394336667425,100,0.26,0.27,0.633370351443347,-0.6404867125824271,2024-06-13 10:07:23,307.9166666666667,2024-06-13 15:15:18,0,2,0,0,0.99,0.2959292615146952,0.3821681676816129,0
116,4099b9a7-f934-4911-92bd-bcb6811794dc,2024-06-04 12:12:04,Tanya Soman,4574184542@okaxis,Amira Gopal,2288324828@okaxis,2131.08,SUCCESS,u_0,12,1,0,0,Mumbai,Jaipur,2017-10-26,2943,P2M,dev_183,dev_183,0,1,100,4854.5877,2936.842814177423,100,0.25,0.27,0.4389826966275668,-0.9273590288361498,2024-06-04 05:43:32,388.53333333333336,2024-06-04 12:12:04,0,4,0,0,0.99,0.2042958814094103,0.3409331466342347,0
491,d6c480fd-f9f4-4ce8-bcf4-16b7776c88ac,2024-06-19 11:33:50,Amira Goswami,1423757230@okaxis,Prerak Chanda,7460345035@okaxis,8731.46,FAILED,u_5,11,2,0,0,Chennai,Kolkata,2023-10-01,777,P2P,dev_149,dev_149,0,1,100,5063.6792,2805.432779333872,100,0.25,0.17,1.7243311934681147,1.3073850234511362,2024-06-19 06:20:10,313.6666666666667,2024-06-19 11:33:50,0,6,0,0,0.99,0.8102028125381724,0.6135912656421776,0
584,e3634117-4a60-48cb-afbc-e418ec35e7f8,2024-06-25 00:32:33,Dharmajan Varghese,2757083193@okhdfcbank,Shamik Vora,7874724720@okicici,8467.06,SUCCESS,u_7,0,1,0,1,Bengaluru,Mumbai,2018-08-01,2664,AutoPay,dev_303,dev_190,1,1,100,5069.193,2817.2130350940874,100,0.23,0.25,1.6702974217651017,1.206109356187371,2024-06-24 17:01:54,450.65,2024-06-25 00:32:33,0,1,0,0,0.99,0.7847315595119619,0.8521292017803829,1
192,4c6dbea5-da4b-4973-9167-b318331deb91,2024-07-01 14:35:06,Sara Hans,0188594615@oksbi,Ela Vora,4723764571@okybl,3304.96,FAILED,u_8,14,0,0,0,Noida,Mumbai,2022-07-18,1217,QR_Payment,dev_106,dev_106,0,1,100,5237.1869,2985.2863893813683,100,0.19,0.32,0.6310563404504322,-0.6472500952916644,2024-07-01 14:08:35,26.516666666666666,2024-07-01 14:35:06,1,4,0,0,0.99,0.2948384481650382,0.3816773016742671,0
508,b9354c01-a7c2-4c04-af38-83ba303048bb,2024-06-17 05:20:10,Siya Basak,0845869855@okhdfcbank,Biju Vyas,2914544943@okaxis,2072.35,FAILED,u_3,5,0,0,1,Hyderabad,Bengaluru,2016-10-30,3304,P2M,dev_120,dev_120,0,1,100,4943.1257000000005,2864.569620511268,100,0.31,0.27,0.4192387823722064,-1.0021664963016768,2024-06-17 04:19:37,60.55,2024-06-17 05:20:10,0,2,0,0,0.99,0.1949886977745125,0.4367449139985306,0
824,4d40aae6-8fe3-4d3e-8d2c-8d6777e2c84c,2024-07-02 08:06:03,Tushar Talwar,2186049413@okhdfcbank,Prisha Sanghvi,9406414622@okhdfcbank,996.41,FAILED,u_9,8,1,0,0,Jaipur,Hyderabad,2019-09-11,2258,P2M,dev_169,dev_169,0,1,100,4661.1927000000005,2786.3493914808614,100,0.23,0.23,0.2137671758960389,-1.3152631580249448,2024-07-02 04:41:11,204.86666666666667,2024-07-02 08:06:03,0,3,0,0,0.99,0.0981303976169362,0.2931586789276213,0
6,10b78cb6-0a05-429a-8cf5-7ac40b97cd37,2024-06-24 20:15:13,Ivana Tak,0518391082@okaxis,Ehsaan Baria,2677492476@okhdfcbank,4829.13,SUCCESS,u_4,20,0,0,0,Bengaluru,Chennai,2020-10-29,1844,P2P,dev_167,dev_167,0,1,100,5156.7759,2982.6455867582176,100,0.21,0.23,0.9364630328542176,-0.109850765191352,2024-06-24 19:18:05,57.13333333333333,2024-06-24 20:15:13,1,2,0,0,0.99,0.4388056540982313,0.446462544344204,0
201,064243ec-0c36-4699-998a-9223cef63638,2024-06-06 18:36:12,Hridaan Bakshi,9812807535@okaxis,Dhanuk Srinivas,8815792253@okhdfcbank,3410.39,FAILED,u_3,18,3,0,0,Hyderabad,Pune,2016-10-30,3304,P2M,dev_120,dev_120,0,1,100,4943.1257000000005,2864.569620511268,100,0.31,0.27,0.6899258093538009,-0.5350666602847092,2024-06-06 12:20:51,375.35,2024-06-06 18:36:12,0,2,0,0,0.99,0.3225892249606679,0.3941651512323005,0
699,137d88b2-daa4-43fb-88ef-1bdaeaae701d,2024-06-29 01:49:52,Kavya Gill,2193481681@okybl,Tara Chand,9704205649@okicici,3148.91,SUCCESS,u_5,1,5,1,1,Chennai,Bengaluru,2023-10-01,777,AutoPay,dev_149,dev_149,0,1,100,5063.6792,2805.432779333872,100,0.25,0.17,0.6218620641248636,-0.6825218604790976,2024-06-28 18:08:24,461.4666666666666,2024-06-29 01:49:52,0,3,0,0,0.99,0.2905043117296134,0.4797269402783259,0
114,26802397-e0ce-4c56-89cf-004e5d50785a,2024-06-27 09:59:17,Raunak Buch,8857101383@okhdfcbank,Azad Doctor,1942611767@okybl,3454.06,SUCCESS,u_6,9,3,0,0,Noida,Kolkata,2016-02-12,3565,AutoPay,dev_132,dev_132,0,1,100,4808.0435,2891.3403961905246,100,0.22,0.24,0.7183920027515575,-0.4682892065506835,2024-06-26 18:22:53,936.4,2024-06-27 09:59:17,0,2,0,0,0.99,0.3360080478907516,0.4002036215508382,0
48,8ca79409-a93b-48be-8e66-e5baf2308530,2024-06-30 05:00:44,Ehsaan Mammen,4144374197@oksbi,Hansh Hayre,1934429761@oksbi,1604.4,SUCCESS,u_6,5,6,1,1,Noida,Delhi,2016-02-12,3565,P2M,dev_132,dev_132,0,1,100,4808.0435,2891.3403961905246,100,0.22,0.24,0.3336908244832454,-1.1080132606388888,2024-06-30 02:15:17,165.45,2024-06-30 05:00:44,0,3,0,0,0.99,0.1546618130765152,0.4185978158844319,0
860,280f3035-fe84-4da6-93e5-33706a7ac4d3,2024-06-14 04:10:26,Riaan Raman,4863779338@okybl,Ranbir Ghosh,5274775334@okybl,7844.32,SUCCESS,u_7,4,4,0,1,Bengaluru,Chennai,2018-08-01,2664,QR_Payment,dev_190,dev_190,0,1,100,5069.193,2817.2130350940874,100,0.23,0.25,1.547449465517006,0.9850611101930096,2024-06-14 01:27:34,162.86666666666667,2024-06-14 04:10:26,0,4,0,0,0.99,0.726821639868622,0.6760697379408799,1
104,f600aa3e-ba93-4c8e-ba9f-2ee8cace4bf5,2024-06-24 13:37:57,Divit Walia,5092413326@okaxis,Anahi Dube,8579034781@okaxis,2752.33,SUCCESS,u_5,13,0,0,0,Chennai,Hyderabad,2023-10-01,777,QR_Payment,dev_149,dev_149,0,1,100,5063.6792,2805.432779333872,100,0.25,0.17,0.5435435166304485,-0.8238832942376939,2024-06-24 09:15:27,262.5,2024-06-24 13:37:57,0,4,0,0,0.99,0.2535853353746039,0.3631134009185718,0
567,fd6cf17d-f2f0-4f10-bb04-27c0f301e029,2024-06-17 18:54:14,Nitya Mannan,4553493648@okaxis,Tejas Sibal,6712425665@okybl,3342.84,FAILED,u_9,18,0,0,0,Jaipur,Bengaluru,2019-09-11,2258,P2P,dev_169,dev_169,0,1,100,4661.1927000000005,2786.3493914808614,100,0.23,0.23,0.7171640853386807,-0.4731469441810868,2024-06-17 13:34:42,319.53333333333336,2024-06-17 18:54:14,0,5,0,0,0.99,0.3354292136888643,0.3999431461599889,0
320,7562a6d8-a20a-464e-85b7-2305164b16ae,2024-06-27 14:18:28,Ivan Ramesh,1692904811@okicici,Aarav Dara,4428325906@okicici,4982.34,SUCCESS,u_0,14,3,0,0,Mumbai,Chennai,2017-10-26,2943,P2M,dev_183,dev_183,0,1,100,4854.5877,2936.842814177423,100,0.25,0.27,1.02631578763603,0.0434998765964878,2024-06-27 10:21:04,237.4,2024-06-27 14:18:28,0,5,0,0,0.99,0.4811617987836107,0.4655228094526248,0
669,4a5ad609-19d2-494d-a112-4716cf929ec1,2024-06-12 16:15:26,Kiaan Bhagat,3300611391@oksbi,Himmat Savant,3746443581@oksbi,6920.68,FAILED,u_7,16,2,0,0,Bengaluru,Hyderabad,2018-08-01,2664,P2M,dev_190,dev_190,0,1,100,5069.193,2817.2130350940874,100,0.23,0.25,1.3652429486576574,0.6572051800612818,2024-06-12 13:50:33,144.88333333333333,2024-06-12 16:15:26,0,3,0,0,0.99,0.6409303880149197,0.5374186746067139,0
714,cf5859ea-cce0-42db-9fc2-46c85f419390,2024-06-07 08:22:15,Adah Bhargava,3072710773@okybl,Nayantara Keer,0271448685@okhdfcbank,5897.15,SUCCESS,u_7,8,4,0,0,Bengaluru,Jaipur,2018-08-01,2664,P2M,dev_190,dev_190,0,1,100,5069.193,2817.2130350940874,100,0.23,0.25,1.1633311256518877,0.2938922224503862,2024-06-07 05:05:14,197.01666666666668,2024-06-07 08:22:15,0,4,0,0,0.99,0.5457501521981298,0.4945875684891584,0
88,88225b41-971b-4f64-b536-80a805a4c9e3,2024-06-10 17:09:07,Sahil Gill,2808413224@okicici,Eva Srinivasan,0205786522@okicici,8073.56,FAILED,u_7,17,0,0,0,Bengaluru,Ahmedabad,2018-08-01,2664,P2M,dev_190,dev_377,1,1,100,5069.193,2817.2130350940874,100,0.23,0.25,1.5926716537341008,1.0664323083041756,2024-06-10 16:20:21,48.766666666666666,2024-06-10 17:09:07,1,4,0,0,0.99,0.7481391559733195,0.7356626201879938,1
811,e09a75ca-6f9c-4e54-97f0-9a7fc031e9cd,2024-06-06 08:07:27,Krish Vohra,0846194083@okybl,Saksham Sur,1469816271@okaxis,8312.27,SUCCESS,u_0,8,3,0,0,Mumbai,Ahmedabad,2017-10-26,2943,QR_Payment,dev_183,dev_227,1,1,100,4854.5877,2936.842814177423,100,0.25,0.27,1.7122504550258202,1.1773467355175624,2024-06-05 11:08:27,1259.0,2024-06-06 08:07:27,0,1,0,0,0.99,0.8045080121215287,0.7610286054546879,1
128,36cc5d6f-ca90-42fe-90b5-916c8be7cd27,2024-06-16 15:53:41,Advika Sidhu,9321577036@okaxis,Vedika Khatri,2435226563@okicici,3144.63,FAILED,u_1,15,6,1,0,Jaipur,Bengaluru,2016-01-12,3596,P2P,dev_181,dev_181,0,1,100,5100.8478000000005,2820.3344769261944,100,0.22,0.28,0.6164916348579363,-0.6936119868066247,2024-06-16 12:24:11,209.5,2024-06-16 15:53:41,0,3,0,0,0.99,0.2879727179058634,0.3785877230576385,0
585,8315a80c-fd49-4668-99ce-2df0b2fe52b1,2024-06-26 10:24:26,Pranay Jain,1743732859@okaxis,Prisha Ramaswamy,8767447454@okicici,2268.6,FAILED,u_0,10,2,0,0,Mumbai,Hyderabad,2017-10-26,2943,P2M,dev_183,dev_183,0,1,100,4854.5877,2936.842814177423,100,0.25,0.27,0.4673105399934765,-0.8805332336876553,2024-06-25 18:19:01,965.4166666666666,2024-06-26 10:24:26,0,3,0,0,0.99,0.2176494868180016,0.3469422690681008,0
363,c9ae2d0f-3fbf-49e4-a676-600f7dfee50f,2024-06-19 22:25:35,Pihu Khanna,2194500050@oksbi,Urvi Din,3514917719@okybl,8905.86,FAILED,u_5,22,2,0,0,Chennai,Noida,2023-10-01,777,P2P,dev_149,dev_149,0,1,100,5063.6792,2805.432779333872,100,0.25,0.17,1.7587725538065735,1.3695501201466311,2024-06-19 11:33:50,651.75,2024-06-19 22:25:35,0,3,0,0,0.99,0.826438299643709,0.620897234839669,0
905,c0192215-0d83-45f7-9626-fb8ea8987d93,2024-06-15 20:03:45,Shray Biswas,4544671403@okaxis,Ishita Ramachandran,2908236353@okybl,9811.03,SUCCESS,u_4,20,5,1,0,Bengaluru,Pune,2020-10-29,1844,AutoPay,dev_167,dev_167,0,1,100,5156.7759,2982.6455867582176,100,0.21,0.23,1.9025511653701008,1.5604449018894746,2024-06-15 14:19:36,344.15,2024-06-15 20:03:45,0,4,0,0,0.99,0.8942148267945538,0.6513966720575491,0
442,81ae109e-2d5b-40c3-8308-c5000cf8b519,2024-06-27 03:14:57,Siya Trivedi,8562122542@okybl,Mishti Chaudry,6315350643@oksbi,9979.32,SUCCESS,u_7,3,3,0,1,Bengaluru,Pune,2018-08-01,2664,QR_Payment,dev_190,dev_190,0,1,100,5069.193,2817.2130350940874,100,0.23,0.25,1.9686210404755504,1.7429022721513905,2024-06-26 22:26:15,288.7,2024-06-27 03:14:57,0,3,1,0,0.99,0.925359839500139,0.7654119277750625,1
867,9b3af23d-58d8-4539-a9e2-7d2b6bdd88d3,2024-06-07 07:44:43,Dishani Aurora,3566563746@oksbi,Tarini Buch,1240746730@oksbi,1867.34,FAILED,u_8,7,4,0,0,Noida,Noida,2022-07-18,1217,AutoPay,dev_106,dev_106,0,1,100,5237.1869,2985.2863893813683,100,0.19,0.32,0.3565540117812953,-1.128818632606409,2024-06-06 18:52:33,772.1666666666666,2024-06-07 07:44:43,0,3,0,1,0.99,0.1654394066129256,0.3234477329758165,0
271,7aba4a9d-491d-4630-8e9b-ec13b7b332fe,2024-06-11 03:37:58,Ivana Rajan,0985570316@okhdfcbank,Shlok Choudhury,8990759858@okicici,6302.96,FAILED,u_1,3,1,0,1,Jaipur,Ahmedabad,2016-01-12,3596,P2P,dev_181,dev_181,0,1,100,5100.8478000000005,2820.3344769261944,100,0.22,0.28,1.2356690977457374,0.4262303672967714,2024-06-11 00:52:35,165.38333333333333,2024-06-11 03:37:58,0,2,0,0,0.99,0.5798499148564278,0.6099324616853925,0
279,e680b426-56f0-47cf-bfa5-6ff4ffb83cd2,2024-06-21 04:12:39,Anvi Viswanathan,2353247072@okaxis,Shalv Thakur,5259966569@okicici,3496.67,FAILED,u_3,4,4,0,1,Hyderabad,Jaipur,2016-10-30,3304,P2M,dev_120,dev_120,0,1,100,4943.1257000000005,2864.569620511268,100,0.31,0.27,0.7073803523330631,-0.5049469524646559,2024-06-20 16:19:44,712.9166666666666,2024-06-21 04:12:39,0,4,0,0,0.99,0.3308172102866832,0.4978677446290074,0
528,1f6e29d8-e7d0-4b91-bf60-c1fd0f74bf29,2024-06-21 08:35:25,Urvi Mahajan,0948379856@okicici,Kavya Dhillon,2156159867@okicici,3036.87,SUCCESS,u_0,8,4,0,0,Mumbai,Mumbai,2017-10-26,2943,QR_Payment,dev_183,dev_183,0,1,100,4854.5877,2936.842814177423,100,0.25,0.27,0.6255670279423384,-0.618935985005763,2024-06-21 02:16:15,379.1666666666667,2024-06-21 08:35:25,0,2,0,1,0.99,0.2922508133687465,0.3805128660159359,0
53,207db252-0d2f-441a-b8f0-df2e87dc19db,2024-07-02 15:35:07,Ira Walia,4487535719@okicici,Hrishita Krishna,2162671574@oksbi,7089.01,SUCCESS,u_5,15,1,0,0,Chennai,Delhi,2023-10-01,777,AutoPay,dev_149,dev_149,0,1,100,5063.6792,2805.432779333872,100,0.25,0.17,1.399972178055835,0.7219316801741013,2024-07-02 13:07:51,147.26666666666668,2024-07-02 15:35:07,0,5,0,0,0.99,0.6573015751729867,0.544785708827844,0
421,321660c1-6868-4e43-b34a-c8a60147cd5a,2024-06-08 12:35:09,Amira Rajagopal,1495082481@oksbi,Ritvik Wagle,1248158091@okaxis,8251.62,SUCCESS,u_8,12,5,1,0,Noida,Pune,2022-07-18,1217,P2P,dev_106,dev_106,0,1,100,5237.1869,2985.2863893813683,100,0.19,0.32,1.5755824941867969,1.0097634554333907,2024-06-08 10:22:32,132.61666666666667,2024-06-08 12:35:09,0,4,0,0,0.99,0.7400834105919475,0.5820375347663763,0
529,47588e65-3ac1-48fc-b577-ab8784b42e1a,2024-06-20 20:03:11,Dhruv Bava,4181999157@okicici,Farhan Subramaniam,9839722108@okaxis,6864.26,SUCCESS,u_4,20,3,0,0,Bengaluru,Noida,2020-10-29,1844,P2P,dev_167,dev_167,0,1,100,5156.7759,2982.6455867582176,100,0.21,0.23,1.3311146599697856,0.572473011067947,2024-06-20 15:06:38,296.55,2024-06-20 20:03:11,0,4,0,0,0.99,0.6248424813387352,0.5301791166024308,0
971,2fb76f62-fdc1-4f95-aabf-d4e78ac7a36e,2024-06-13 17:09:01,Bhavin Chaudhuri,5360541965@okaxis,Nayantara Vala,2666451238@okybl,4179.16,FAILED,u_7,17,3,0,0,Bengaluru,Kolkata,2018-08-01,2664,QR_Payment,dev_190,dev_190,0,1,100,5069.193,2817.2130350940874,100,0.23,0.25,0.8244231378003513,-0.3159267648249667,2024-06-13 13:46:37,202.4,2024-06-13 17:09:01,0,4,0,0,0.99,0.3859906011044764,0.4226957704970144,0
737,c0baaf18-c369-4a1b-979b-dcad3f1117f3,2024-07-02 05:07:59,Reyansh Mann,0611006539@okybl,Anay Mannan,5317805983@okhdfcbank,4656.41,FAILED,u_1,5,1,0,1,Jaipur,Delhi,2016-01-12,3596,AutoPay,dev_181,dev_181,0,1,100,5100.8478000000005,2820.3344769261944,100,0.22,0.28,0.9128698172658924,-0.1575833659574949,2024-07-02 04:59:31,8.466666666666667,2024-07-02 05:07:59,1,3,0,0,0.99,0.4276839288325,0.541457767974625,0
803,2dff7a50-332c-498e-bab6-8daf41410fc4,2024-06-07 05:05:14,Alia Bali,2239734805@oksbi,Mishti Kadakia,3673981584@okicici,2581.49,SUCCESS,u_7,5,4,0,1,Bengaluru,Chennai,2018-08-01,2664,P2P,dev_190,dev_190,0,1,100,5069.193,2817.2130350940874,100,0.23,0.25,0.5092506833909755,-0.8830368768746372,2024-06-07 03:00:23,124.85,2024-06-07 05:05:14,0,4,0,0,0.99,0.2374198632097291,0.455838938444378,0
983,021031f7-942d-4f28-a020-d682f954b214,2024-06-22 10:56:59,Charvi Golla,1758148518@oksbi,Tanya Bali,5425153419@okicici,6118.33,FAILED,u_8,10,5,1,0,Noida,Bengaluru,2022-07-18,1217,QR_Payment,dev_106,dev_106,0,1,100,5237.1869,2985.2863893813683,100,0.19,0.32,1.168247403741072,0.2951619995770646,2024-06-22 07:24:16,212.71666666666667,2024-06-22 10:56:59,0,6,0,0,0.99,0.5480676614004321,0.4956304476301943,0
